Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
91,0.98,0.003,0.017,1000,3528,1,6928,50,0.94,1000,2000,0.8000699,0.0376762291039901,0.039591,0.038917953,NaN,NaN,NaN,0.98,0.003,0.017,0.98,0.003
92,0.901,0,0.099,1000,3362,1,6436,50,1,1000,2000,0.7967199,0.03865370493399,0.188199,0.169567299,NaN,NaN,NaN,0.901,0,0.099,0.901,0
93,0.947,0.003,0.05,1000,3470,1,6707,50,0.94,1000,2000,0.794689900000001,0.0394281608279901,0.103182,0.0980229,NaN,NaN,NaN,0.947,0.003,0.05,0.947,0.003
94,0.861,0.062,0.077,1000,3401,1,6621,50,0.92,1000,2000,0.795689899999999,0.03915438102799,0.254835,0.235212705,NaN,NaN,NaN,0.861,0.062,0.077,0.861,0.062
95,0.979,0.002,0.019,1000,3648,1,6928,50,0.96,1000,2000,0.798159900000001,0.03809696602199,0.041555,0.040765455,NaN,NaN,NaN,0.979,0.002,0.019,0.979,0.002
96,0.97,0.001,0.029,1000,3555,1,6875,50,0.98,1000,2000,0.8001999,0.03717832002999,0.059099,0.057385129,NaN,NaN,NaN,0.97,0.001,0.029,0.97,0.001
97,0.938,0.053,0.009,1000,3689,1,7003,50,0.98,1000,2000,0.8006999,0.0369663701299901,0.117347,0.116290877,NaN,NaN,NaN,0.938,0.053,0.009,0.938,0.053
98,0.98,0.001,0.019,1000,3621,1,6892,50,0.98,1000,2000,0.801169899999999,0.03658028532399,0.0395990000000001,0.0388466190000001,NaN,NaN,NaN,0.98,0.001,0.019,0.98,0.001
99,0.954,0.037,0.009,1000,3634,1,6999,50,0.98,1000,2000,0.801979899999999,0.0363487959859901,0.0885150000000001,0.0877183650000001,NaN,NaN,NaN,0.954,0.037,0.009,0.954,0.037
100,0.146,0.437,0.417,1000,2154,1,4558,50,0.94,1000,2000,0.7823899,0.0401431823679901,0.787715,0.459237845,NaN,NaN,NaN,0.146,0.437,0.417,0.146,0.437
101,0.922,0.023,0.055,1000,3490,1,6715,50,0.96,1000,2000,0.7883599,0.03785430006199,0.149387,0.141170715,NaN,NaN,NaN,0.922,0.023,0.055,0.922,0.023
102,0.851,0.036,0.113,1000,3349,0.98,6351,50,0.9,1000,2000,0.7849699,0.0384127100839901,0.274503,0.243484161,NaN,NaN,NaN,0.851,0.036,0.113,0.851,0.036
103,0.878,0.045,0.077,1000,3444,1,6566,50,0.98,1000,2000,0.7843499,0.03791036435999,0.227091,0.209604993,NaN,NaN,NaN,0.878,0.045,0.077,0.878,0.045
104,0.99,0.001,0.009,1000,3703,1,6988,50,0.98,1000,2000,0.784009900000001,0.0373427386919901,0.019899,0.019719909,NaN,NaN,NaN,0.99,0.001,0.009,0.99,0.001
105,0.964,0.03,0.006,1000,3762,1,7028,50,0.92,1000,2000,0.7837499,0.03744510423999,0.0698040000000001,0.0693851760000001,NaN,NaN,NaN,0.964,0.03,0.006,0.964,0.03
106,0.951,0.004,0.045,1000,3693,1,6807,50,0.92,1000,2000,0.7832599,0.0376923410419901,0.0955830000000001,0.0912817650000001,NaN,NaN,NaN,0.951,0.004,0.045,0.951,0.004
107,0.882,0.061,0.057,1000,3574,1,6719,50,0.92,1000,2000,0.7840599,0.03747864520199,0.218355,0.205908765,NaN,NaN,NaN,0.882,0.061,0.057,0.882,0.061
108,1,0,0,1000,3812,1,7048,50,1,1000,2000,0.7846399,0.03726591531799,0,0,NaN,NaN,NaN,1,0,0,1,0
109,0.791,0.156,0.053,1000,3623,1,6753,50,0.96,1000,2000,0.784469899999999,0.0373529299839901,0.349983,0.331433901,NaN,NaN,NaN,0.791,0.156,0.053,0.791,0.156
110,0.122,0.107,0.771,1000,1116,1,2460,50,0.96,1000,2000,0.769379900000001,0.04097740546599,0.973667,0.222969743,NaN,NaN,NaN,0.122,0.107,0.771,0.122,0.107
111,0.961,0.002,0.037,1000,3636,1,6797,50,0.96,1000,2000,0.778619899999999,0.03869813531399,0.0764750000000001,0.0736454250000001,NaN,NaN,NaN,0.961,0.002,0.037,0.961,0.002
112,0.834,0.053,0.113,1000,3346,1,6350,50,0.96,1000,2000,0.778479899999999,0.0386615012859901,0.301635,0.267550245,NaN,NaN,NaN,0.834,0.053,0.113,0.834,0.053
113,0.91,0.009,0.081,1000,3502,1,6584,50,0.96,1000,2000,0.779179900000001,0.03820887942599,0.171819,0.157901661,NaN,NaN,NaN,0.91,0.009,0.081,0.91,0.009
114,0.961,0.026,0.013,1000,3720,1,6952,50,0.96,1000,2000,0.779519899999999,0.0380953894939901,0.0758030000000001,0.0748175610000001,NaN,NaN,NaN,0.961,0.026,0.013,0.961,0.026
115,0.951,0.021,0.028,1000,3705,1,6875,50,0.94,1000,2000,0.780039900000001,0.0379201223979901,0.0951580000000001,0.0924935760000001,NaN,NaN,NaN,0.951,0.021,0.028,0.951,0.021
116,0.925,0.017,0.058,1000,3584,1,6682,50,0.84,1000,2000,0.7801099,0.0378914259119901,0.144086,0.135729012,NaN,NaN,NaN,0.925,0.017,0.058,0.925,0.017
117,0.994,0.001,0.005,1000,3801,1,7006,50,0.98,1000,2000,0.7806299,0.03777534521599,0.0119629999999999,0.0119031849999999,NaN,NaN,NaN,0.994,0.001,0.005,0.994,0.001
118,0.159,0.71,0.131,1000,3387,1,6339,50,0.9,1000,2000,0.7803599,0.03779805846199,0.470619,0.408967911,NaN,NaN,NaN,0.159,0.71,0.131,0.159,0.71
119,0.353,0.593,0.054,1000,3695,1,6777,50,0.88,1000,2000,0.782309899999999,0.03701294235199,0.523742,0.495459932,NaN,NaN,NaN,0.353,0.593,0.054,0.353,0.593
120,0.998,0.001,0.001,1000,3891,0.98,7054,50,0.96,1000,2000,0.773139899999999,0.03910028301799,0.00399499999999997,0.00399100499999997,NaN,NaN,NaN,0.998,0.001,0.001,0.998,0.001
121,0.152,0.005,0.843,1000,757,1,1970,50,0.9,1000,2000,0.7663599,0.04124073566199,0.976871,0.153368747,NaN,NaN,NaN,0.152,0.005,0.843,0.152,0.005
122,0.875,0.01,0.115,1000,3463,1,6371,50,0.94,1000,2000,0.773559900000001,0.03910115310199,0.234275,0.207333375,NaN,NaN,NaN,0.875,0.01,0.115,0.875,0.01
123,0.977,0,0.023,1000,3664,1,6881,50,1,1000,2000,0.7797499,0.03819330343999,0.045471,0.044425167,NaN,NaN,NaN,0.977,0,0.023,0.977,0
124,0.919,0.013,0.068,1000,3515,1,6654,50,0.86,1000,2000,0.7811199,0.0381830858139901,0.15527,0.14471164,NaN,NaN,NaN,0.919,0.013,0.068,0.919,0.013
125,0.922,0.027,0.051,1000,3581,1,6719,50,0.98,1000,2000,0.7820699,0.0380633455039901,0.149187,0.141578463,NaN,NaN,NaN,0.922,0.027,0.051,0.922,0.027
126,0.85,0.13,0.02,1000,3821,1,6961,50,0.92,1000,2000,0.7828499,0.0378404640599901,0.2606,0.255388,NaN,NaN,NaN,0.85,0.13,0.02,0.85,0.13
127,0.992,0.001,0.007,1000,3768,1,6988,50,0.98,1000,2000,0.783589899999999,0.03767524660799,0.015935,0.015823455,NaN,NaN,NaN,0.992,0.001,0.007,0.992,0.001
128,0.971,0.019,0.01,1000,3791,1,7000,50,0.96,1000,2000,0.7833099,0.0376483225519901,0.0567980000000001,0.0562300200000001,NaN,NaN,NaN,0.971,0.019,0.01,0.971,0.019
129,0.926,0.043,0.031,1000,3689,1,6862,50,0.92,1000,2000,0.7835099,0.03758199859199,0.140675,0.136314075,NaN,NaN,NaN,0.926,0.043,0.031,0.926,0.043
130,0.767,0.05,0.183,1000,3203,1,5912,50,0.9,1000,2000,0.7710199,0.04010087779399,0.409211,0.334325387,NaN,NaN,NaN,0.767,0.05,0.183,0.767,0.05
131,0.514,0.15,0.336,1000,2607,0.98,5058,50,0.88,1000,2000,0.770709900000001,0.04050705203199,0.713304,0.473633856,NaN,NaN,NaN,0.514,0.15,0.336,0.514,0.15
132,0.966,0.013,0.021,1000,3764,1,6952,50,0.92,1000,2000,0.7768499,0.03904226285999,0.066675,0.065274825,NaN,NaN,NaN,0.966,0.013,0.021,0.966,0.013
